price,area,rooms,balcony,sauna,category,neighborhood,city,postcode,deal_type
32082.0,49.5,2.0,False,False,kerrostalo,suvela,espoo,2760.0,sell
50266.0,85.0,5.0,False,False,kerrostalo,suvela,espoo,2760.0,sell
38576.0,62.0,3.0,False,False,kerrostalo,suvela,espoo,2760.0,sell
22665.0,32.5,1.0,False,False,kerrostalo,suvela,espoo,2760.0,sell
625000.0,75.5,3.0,True,True,kerrostalo,lauttasaari,helsinki,210.0,sell
409960.0,74.0,4.0,False,True,kerrostalo,malmi,helsinki,780.0,sell
368550.0,65.0,3.0,False,True,kerrostalo,malmi,helsinki,780.0,sell
420000.0,258.0,7.0,False,True,omakotitalo,nuuksio,espoo,2820.0,sell
215000.0,80.0,3.0,True,False,kerrostalo,veräjämäki,helsinki,645.0,sell
2880000.0,261.2,4.0,False,True,kerrostalo,kaartinkaupunki,helsinki,70820.0,sell
162000.0,53.0,2.0,True,False,kerrostalo,konala,helsinki,390.0,sell
143500.0,43.0,2.0,True,False,kerrostalo,konala,helsinki,390.0,sell
255000.0,66.0,3.0,True,False,kerrostalo,tapanila,helsinki,730.0,sell
229000.0,76.5,3.0,False,False,kerrostalo,kivenlahti,espoo,2320.0,sell
215000.0,37.5,2.0,True,False,kerrostalo,martinlaakso,vantaa,1620.0,sell
349000.0,78.5,4.0,True,True,kerrostalo,espoon keskus,espoo,49510.0,sell
99900.0,58.5,2.0,True,False,kerrostalo,koivukylä,vantaa,1360.0,sell
565000.0,169.0,7.0,False,True,rivitalo,tontunmäki,espoo,2200.0,sell
219000.0,97.0,4.0,True,False,kerrostalo,hakunila,vantaa,28330.0,sell
1050000.0,91.0,3.0,False,True,kerrostalo,munkkisaari,helsinki,150.0,sell
251600.0,69.5,3.0,False,False,kerrostalo,henttaa,espoo,2250.0,sell
304900.0,50.0,2.0,False,False,kerrostalo,olari,espoo,2250.0,sell
354900.0,58.5,3.0,False,True,kerrostalo,olari,espoo,2250.0,sell
269500.0,42.5,2.0,False,False,kerrostalo,olari,espoo,2250.0,sell
292800.0,50.0,2.0,False,False,kerrostalo,olari,espoo,2250.0,sell
339800.0,58.5,3.0,False,True,kerrostalo,olari,espoo,2250.0,sell
429500.0,79.0,4.0,False,True,kerrostalo,olari,espoo,2250.0,sell
214500.0,34.5,1.0,False,False,kerrostalo,olari,espoo,2250.0,sell
278900.0,50.0,2.0,False,False,kerrostalo,olari,espoo,2250.0,sell
319800.0,58.5,3.0,False,True,kerrostalo,olari,espoo,2250.0,sell
349500.0,66.0,3.0,False,False,kerrostalo,olari,espoo,2250.0,sell
1250000.0,289.0,7.0,False,False,omakotitalo,nöykkiö,espoo,2300.0,sell
219000.0,64.5,2.0,True,False,kerrostalo,leppävaara,espoo,2650.0,sell
31757.0,49.5,2.0,False,False,kerrostalo,suvela,espoo,2760.0,sell
36370.0,94.5,4.0,False,True,rivitalo,miilukorpi,espoo,2740.0,sell
170000.0,73.0,3.0,True,True,kerrostalo,malmi,helsinki,17200.0,sell
204591.0,86.5,4.0,True,False,kerrostalo,mellunkylä,helsinki,950.0,sell
400000.0,105.0,4.0,False,True,rivitalo,kauklahti,espoo,2870.0,sell
312500.0,72.5,4.0,False,False,kerrostalo,myyrmäki,vantaa,1600.0,sell
288000.0,76.5,3.0,True,True,kerrostalo,saunalahti,espoo,2390.0,sell
185000.0,97.5,4.0,False,False,kerrostalo,siltamäki,helsinki,740.0,sell
314000.0,78.5,3.0,False,True,kerrostalo,munkkivuori,helsinki,360.0,sell
259000.0,120.0,4.0,False,True,omakotitalo,koivuhaka,vantaa,1300.0,sell
277000.0,52.0,2.0,False,True,kerrostalo,koivuhaka,vantaa,1300.0,sell
335000.0,88.0,5.0,False,True,rivitalo,hannusjärvi,espoo,2350.0,sell
245000.0,89.5,4.0,False,True,kerrostalo,meri-rastila,helsinki,980.0,sell
500000.0,119.0,5.0,True,True,paritalo,laaksolahti,espoo,2620.0,sell
279000.0,120.0,4.0,False,False,omakotitalo,siikajärvi,espoo,2860.0,sell
108000.0,47.5,2.0,False,False,kerrostalo,mellunmäki,helsinki,970.0,sell
339000.0,46.0,2.0,False,False,kerrostalo,kallio,helsinki,530.0,sell
18632.0,28.0,1.0,False,False,kerrostalo,karakallio,espoo,2610.0,sell
17988.0,27.0,1.0,False,False,kerrostalo,karakallio,espoo,2610.0,sell
18505.0,28.0,1.0,False,False,kerrostalo,karakallio,espoo,2610.0,sell
17856.0,27.0,1.0,False,False,kerrostalo,karakallio,espoo,2610.0,sell
18373.0,28.0,1.0,False,False,kerrostalo,karakallio,espoo,2610.0,sell
17597.0,27.0,1.0,False,False,kerrostalo,karakallio,espoo,2610.0,sell
208800.0,36.0,2.0,True,False,kerrostalo,martinlaakso,vantaa,1620.0,sell
869000.0,79.0,3.0,True,True,kerrostalo,etu-töölö,helsinki,100.0,sell
238000.0,77.5,3.0,False,True,rivitalo,leppäkorpi,vantaa,2400.0,sell
178000.0,71.5,3.0,True,False,kerrostalo,kontula,helsinki,940.0,sell
215000.0,78.5,3.0,True,False,kerrostalo,viherlaakso,espoo,2710.0,sell
239000.0,77.0,3.0,True,False,kerrostalo,tapaninvainio,helsinki,95410.0,sell
145000.0,35.0,1.0,False,False,luhtitalo,malminkartano,helsinki,390.0,sell
16730.0,83.5,3.0,False,True,kerrostalo,länsimäki,vantaa,970.0,sell
309000.0,83.0,3.0,False,True,rivitalo,suna/grimberget,espoo,2760.0,sell
178000.0,50.0,2.0,True,False,kerrostalo,puotinharju,helsinki,900.0,sell
465000.0,106.0,4.0,False,True,omakotitalo,töyrynummi,helsinki,740.0,sell
12119.0,63.0,2.0,False,False,kerrostalo,mellunkylä,helsinki,970.0,sell
198000.0,27.5,1.0,True,False,kerrostalo,tikkurila,vantaa,750.0,sell
670000.0,130.0,4.0,False,False,omakotitalo,suvisaaristo,espoo,2380.0,sell
566000.0,174.5,4.0,True,True,omakotitalo,kolmperä,espoo,2860.0,sell
31050.0,86.0,4.0,False,True,kerrostalo,matinkylä,espoo,2230.0,sell
29158.0,49.0,2.0,False,True,kerrostalo,kivistö,vantaa,1700.0,sell
169000.0,111.5,5.0,True,False,kerrostalo,siltamäki,helsinki,740.0,sell
33591.0,96.0,3.0,False,True,paritalo,mellunmäki,helsinki,970.0,sell
275000.0,35.0,1.0,False,False,kerrostalo,kallio,helsinki,14.0,sell
369000.0,107.0,5.0,False,True,paritalo,kuusikko,vantaa,65280.0,sell
3100000.0,362.0,7.0,False,True,omakotitalo,kuusisaari,helsinki,340.0,sell
751000.0,69.5,3.0,False,False,kerrostalo,punavuori,helsinki,100.0,sell
179000.0,55.5,2.0,True,False,kerrostalo,tapanila,helsinki,700.0,sell
139000.0,53.0,2.0,True,False,kerrostalo,korso,vantaa,29600.0,sell
249000.0,101.0,4.0,True,True,erillistalo,matari,vantaa,1400.0,sell
384000.0,132.5,5.0,False,True,omakotitalo,gumböle,espoo,2810.0,sell
270000.0,57.5,2.0,False,False,kerrostalo,ruskeasuo,helsinki,280.0,sell
437000.0,43.5,1.0,False,False,kerrostalo,kluuvi,helsinki,100.0,sell
987000.0,108.0,4.0,False,False,kerrostalo,kluuvi,helsinki,100.0,sell
94000.0,45.5,2.0,True,False,kerrostalo,havukoski,vantaa,14500.0,sell
267000.0,92.0,3.0,False,False,paritalo,seutula,vantaa,1760.0,sell
147000.0,66.0,3.0,True,False,kerrostalo,kontula,helsinki,940.0,sell
134800.0,21.0,1.0,True,False,kerrostalo,rajakylä,vantaa,1280.0,sell
124800.0,57.5,2.0,True,True,kerrostalo,martinlaakso,vantaa,1620.0,sell
369000.0,98.0,4.0,True,True,rivitalo,olari,espoo,2230.0,sell
386900.0,88.0,4.0,False,True,rivitalo,painiitty,espoo,2660.0,sell
159000.0,31.0,1.0,False,False,kerrostalo,mellunkylä,helsinki,950.0,sell
315000.0,75.0,3.0,False,True,kerrostalo,kuninkaantammi,helsinki,430.0,sell
1300000.0,403.0,18.0,False,False,omakotitalo,pakila,helsinki,660.0,sell
360000.0,130.0,3.0,False,True,omakotitalo,koivupää,vantaa,10960.0,sell
525000.0,107.0,5.0,True,True,rivitalo,kuninkaantammi,helsinki,430.0,sell
358600.0,59.0,3.0,False,False,kerrostalo,niittykumpu,espoo,2200.0,sell
164000.0,48.0,2.0,True,False,kerrostalo,viherlaakso,espoo,2710.0,sell
428000.0,108.0,4.0,True,True,omakotitalo,nupuri,espoo,20780.0,sell
228000.0,31.5,2.0,False,False,kerrostalo,viikki,helsinki,790.0,sell
109000.0,30.0,1.0,False,False,kerrostalo,martinlaakso,vantaa,1620.0,sell
238000.0,71.0,3.0,False,True,paritalo,vesala,helsinki,940.0,sell
160000.0,39.5,2.0,True,False,kerrostalo,hakunila,vantaa,1230.0,sell
339000.0,44.0,1.0,False,False,kerrostalo,kallio,helsinki,21420.0,sell
280000.0,95.0,3.0,False,False,omakotitalo,rekola,vantaa,1400.0,sell
395000.0,78.0,3.0,True,True,kerrostalo,pikku huopalahti,helsinki,300.0,sell
165000.0,23.0,1.0,False,False,luhtitalo,viertola,vantaa,80260.0,sell
378000.0,54.0,2.0,True,False,kerrostalo,kallio,helsinki,32200.0,sell
362000.0,73.5,3.0,False,True,rivitalo,pihlajisto,helsinki,710.0,sell
362000.0,73.5,3.0,False,True,rivitalo,pihlajisto,helsinki,710.0,sell
362000.0,73.5,3.0,False,True,rivitalo,pihlajisto,helsinki,710.0,sell
410500.0,85.0,4.0,False,True,rivitalo,pihlajisto,helsinki,710.0,sell
442000.0,77.5,4.0,False,True,rivitalo,pihlajisto,helsinki,710.0,sell
278000.0,122.0,4.0,False,True,erillistalo,lippajärvi,espoo,2940.0,sell
299000.0,60.5,3.0,True,False,kerrostalo,suurpelto,espoo,2250.0,sell
364000.0,65.0,2.0,True,True,kerrostalo,mäkkylä,espoo,2650.0,sell
254000.0,50.0,2.0,False,True,luhtitalo,pihlajisto,helsinki,710.0,sell
254000.0,50.0,2.0,False,True,luhtitalo,pihlajisto,helsinki,710.0,sell
237000.0,44.5,2.0,True,False,kerrostalo,herttoniemi,helsinki,830.0,sell
298000.0,59.5,3.0,True,False,kerrostalo,tapiola,espoo,2120.0,sell
130000.0,79.5,3.0,True,False,kerrostalo,suvela,espoo,2760.0,sell
155000.0,43.5,2.0,True,False,kerrostalo,jokiniemi,vantaa,33330.0,sell
2750000.0,274.0,8.0,False,True,omakotitalo,saunalahti,espoo,2410.0,sell
479000.0,59.1,2.0,False,False,kerrostalo,etu-töölö,helsinki,100.0,sell
663000.0,171.0,5.0,False,True,omakotitalo,vartiokylä,helsinki,910.0,sell
225500.0,45.0,2.0,True,True,kerrostalo,martinlaakso,vantaa,1620.0,sell
111000.0,60.0,2.0,True,False,kerrostalo,koivukylä-havukoski,vantaa,1360.0,sell
90000.0,62.5,2.0,False,False,kerrostalo,mikkola,vantaa,1480.0,sell
775000.0,123.5,4.0,True,False,kerrostalo,laajasalo,helsinki,830.0,sell
119900.0,59.0,2.0,False,False,kerrostalo,havukoski,vantaa,40320.0,sell
415000.0,71.5,3.0,False,True,kerrostalo,matinkylä,espoo,2230.0,sell
1250000.0,190.5,5.0,False,True,omakotitalo,saunalahti,espoo,2390.0,sell
271763.0,47.0,2.0,True,False,kerrostalo,olari,espoo,2210.0,sell
159000.0,63.0,3.0,True,False,kerrostalo,vartiokylä,helsinki,900.0,sell
378000.0,149.0,6.0,False,True,paritalo,mikkelä,espoo,2770.0,sell
249000.0,68.5,2.0,False,True,kerrostalo,tapanila,helsinki,750.0,sell
117000.0,50.5,2.0,True,False,kerrostalo,suurmetsä,helsinki,85100.0,sell
30733.0,48.0,2.0,False,True,kerrostalo,kivistö,vantaa,1700.0,sell
499286.0,91.0,4.0,True,False,kerrostalo,olari,espoo,2210.0,sell
720000.0,326.8,8.0,False,True,erillistalo,maarinkunnas,vantaa,1370.0,sell
115000.0,47.0,2.0,False,False,kerrostalo,mellunmäki,helsinki,970.0,sell
197000.0,35.5,1.0,False,False,kerrostalo,pitäjänmäki,helsinki,370.0,sell
1170000.0,403.0,6.0,False,True,omakotitalo,tillinmäki,espoo,2330.0,sell
204700.0,34.5,2.0,False,False,kerrostalo,pitäjänmäki,helsinki,370.0,sell
326000.0,86.0,4.0,True,False,kerrostalo,tikkurila,vantaa,1300.0,sell
306000.0,47.5,2.0,True,True,kerrostalo,matinkylä,espoo,2230.0,sell
419000.0,134.0,5.0,False,True,erillistalo,konala / lehtovuori,helsinki,2680.0,sell
320000.0,157.0,5.0,True,True,omakotitalo,metsola,vantaa,1480.0,sell
152000.0,49.5,2.0,False,False,kerrostalo,matinkylä,espoo,2230.0,sell
119000.0,52.0,2.0,True,False,kerrostalo,malmi,helsinki,780.0,sell
210000.0,70.5,3.0,True,False,kerrostalo,malminkartano,helsinki,20540.0,sell
194000.0,60.5,3.0,True,False,kerrostalo,pukinmäki,helsinki,720.0,sell
498000.0,120.7,5.0,False,True,omakotitalo,kalajärvi,espoo,2970.0,sell
419900.0,81.5,4.0,False,False,kerrostalo,pasila,helsinki,630.0,sell
153000.0,82.0,4.0,False,False,kerrostalo,hakunila,vantaa,1230.0,sell
855000.0,179.0,5.0,False,True,erillistalo,tontunmäki,espoo,2200.0,sell
430000.0,89.0,5.0,True,True,omakotitalo,koivuhaka,vantaa,1300.0,sell
288000.0,103.0,4.0,True,False,kerrostalo,espoonlahti,espoo,2320.0,sell
239000.0,80.0,3.0,False,True,kerrostalo,suurmetsä,helsinki,770.0,sell
179000.0,55.0,2.0,True,False,kerrostalo,olari,espoo,2210.0,sell
299000.0,69.0,3.0,True,False,kerrostalo,roihuvuori,helsinki,820.0,sell
209976.0,97.5,4.0,True,False,kerrostalo,siltamäki,helsinki,740.0,sell
1503631.0,176.4,5.0,False,False,kerrostalo,töölö,helsinki,260.0,sell
687000.0,119.0,5.0,False,True,omakotitalo,jupperi,espoo,890.0,sell
178000.0,55.0,2.0,True,False,kerrostalo,pihlajamäki,helsinki,710.0,sell
163000.0,59.0,2.0,True,False,kerrostalo,vuosaari,helsinki,980.0,sell
29464.0,73.0,3.0,False,True,kerrostalo,matinkylä,espoo,2230.0,sell
399000.0,53.5,2.0,False,False,kerrostalo,kallio,helsinki,530.0,sell
98000.0,61.0,2.0,True,False,kerrostalo,havukoski,vantaa,1360.0,sell
215000.0,77.5,3.0,True,True,kerrostalo,leppävaara,espoo,2650.0,sell
358000.0,146.0,6.0,False,True,omakotitalo,ruskeasanta,vantaa,1390.0,sell
109500.0,59.0,2.0,True,False,kerrostalo,rajatorppa,vantaa,1650.0,sell
499758.0,84.5,4.0,True,True,kerrostalo,martinlaakso,vantaa,1620.0,sell
420000.0,89.2,4.0,True,False,kerrostalo,etelä-haaga,helsinki,320.0,sell
179000.0,69.0,3.0,True,False,kerrostalo,malminkartano,helsinki,410.0,sell
145900.0,24.5,1.0,False,False,kerrostalo,kivistö,vantaa,1700.0,sell
648000.0,142.0,5.0,False,True,omakotitalo,laajasalo,helsinki,590.0,sell
189000.0,66.0,2.0,False,True,rivitalo,leppäkorpi,vantaa,28600.0,sell
205000.0,43.0,2.0,False,False,kerrostalo,malminiitty,vantaa,1350.0,sell
890000.0,186.0,4.0,True,True,rivitalo,lehtisaari,helsinki,340.0,sell
219500.0,58.0,3.0,False,False,kerrostalo,asola,vantaa,1400.0,sell
560000.0,143.5,5.0,False,True,omakotitalo,honkasuo,helsinki,410.0,sell
550000.0,46.0,2.0,True,True,kerrostalo,lauttasaari,helsinki,39960.0,sell
189000.0,29.0,1.0,True,False,kerrostalo,saunalahti,espoo,2330.0,sell
168000.0,47.5,2.0,True,True,kerrostalo,malmi,helsinki,700.0,sell
230000.0,61.0,2.0,True,False,kerrostalo,oulunkylä,helsinki,680.0,sell
32426.0,56.0,2.0,False,True,kerrostalo,jokiniemi,vantaa,1370.0,sell
134000.0,48.5,2.0,False,False,kerrostalo,olari,espoo,2240.0,sell
749000.0,208.0,6.0,True,True,omakotitalo,nikinmäki,vantaa,1380.0,sell
229000.0,82.0,4.0,True,False,kerrostalo,vuosaari,helsinki,960.0,sell
639000.0,262.0,4.0,False,True,erillistalo,maarinkunnas,vantaa,1370.0,sell
42876.0,65.5,3.0,False,False,kerrostalo,suurpelto,espoo,2250.0,sell
17095.0,46.0,2.0,False,True,kerrostalo,suvela,espoo,2760.0,sell
238000.0,34.0,2.0,False,False,kerrostalo,malmi,helsinki,780.0,sell
195650.0,26.0,1.0,False,False,kerrostalo,malmi,helsinki,780.0,sell
209090.0,29.0,1.0,False,False,kerrostalo,malmi,helsinki,780.0,sell
193450.0,26.5,1.0,False,False,kerrostalo,malmi,helsinki,780.0,sell
202500.0,27.0,1.0,False,False,kerrostalo,malmi,helsinki,780.0,sell
215350.0,29.5,1.0,False,False,kerrostalo,malmi,helsinki,780.0,sell
212570.0,29.0,1.0,False,False,kerrostalo,malmi,helsinki,780.0,sell
206190.0,29.0,1.0,False,False,kerrostalo,malmi,helsinki,780.0,sell
198750.0,26.5,1.0,False,False,kerrostalo,malmi,helsinki,780.0,sell
238000.0,34.0,2.0,False,False,kerrostalo,malmi,helsinki,780.0,sell
349050.0,65.0,3.0,False,True,kerrostalo,malmi,helsinki,780.0,sell
209450.0,29.5,1.0,False,False,kerrostalo,malmi,helsinki,780.0,sell
392200.0,74.0,4.0,False,True,kerrostalo,malmi,helsinki,780.0,sell
268000.0,79.5,3.0,False,True,rivitalo,suutarila,helsinki,27820.0,sell
225000.0,51.0,2.0,True,False,kerrostalo,oulunkylä,helsinki,640.0,sell
920000.0,296.0,5.0,False,True,omakotitalo,heikinlaakso,helsinki,1380.0,sell
188000.0,92.0,4.0,False,False,kerrostalo,simonkylä,vantaa,1350.0,sell
149000.0,71.5,3.0,True,False,kerrostalo,jakomäki,helsinki,1230.0,sell
218000.0,71.5,3.0,False,False,kerrostalo,meri-rastila,helsinki,980.0,sell
25953.0,73.5,3.0,False,True,kerrostalo,puustellinmäki,espoo,940.0,sell
495000.0,123.0,5.0,False,True,omakotitalo,vesala mellunkylä,helsinki,1280.0,sell
34949.0,63.5,3.0,False,True,kerrostalo,leinelä,vantaa,1340.0,sell
149000.0,67.5,3.0,True,True,kerrostalo,asola,vantaa,2710.0,sell
98000.0,60.0,2.0,True,False,kerrostalo,havukoski,vantaa,1360.0,sell
169000.0,33.0,1.0,True,False,kerrostalo,espoonlahti,espoo,2320.0,sell
149000.0,74.5,3.0,True,False,kerrostalo,martinlaakso,vantaa,1670.0,sell
155000.0,49.0,2.0,True,False,kerrostalo,vesala,helsinki,940.0,sell
249000.0,58.0,2.0,True,True,kerrostalo,aurinkolahti,helsinki,990.0,sell
148000.0,78.5,3.0,True,False,kerrostalo,suurmetsä,helsinki,770.0,sell
77000.0,33.0,1.0,False,False,kerrostalo,mikkola,vantaa,1480.0,sell
335000.0,101.0,4.0,False,True,rivitalo,tapaninvainio,helsinki,780.0,sell
165000.0,59.0,2.0,False,False,kerrostalo,vuosaari,helsinki,980.0,sell
226000.0,72.0,3.0,True,False,kerrostalo,myllypuro,helsinki,920.0,sell
248000.0,98.0,4.0,False,False,kerrostalo,kivenlahti,espoo,2320.0,sell
459000.0,107.0,5.0,False,True,omakotitalo,vierumäki,vantaa,1450.0,sell
459000.0,107.0,5.0,False,True,omakotitalo,vierumäki,vantaa,1450.0,sell
289000.0,100.5,4.0,False,True,paritalo,vesala,helsinki,47760.0,sell
319000.0,66.5,3.0,False,True,kerrostalo,kuninkaantammi,helsinki,430.0,sell
159000.0,31.0,1.0,True,False,luhtitalo,kauklahti,espoo,2870.0,sell
432900.0,81.5,4.0,False,False,kerrostalo,postipuisto,helsinki,630.0,sell
169000.0,62.5,2.0,True,False,kerrostalo,itäkeskus,helsinki,1300.0,sell
239000.0,71.0,3.0,True,False,kerrostalo,vuosaari,helsinki,980.0,sell
39567.0,75.5,3.0,False,True,kerrostalo,konala,helsinki,390.0,sell
225000.0,48.5,2.0,False,False,kerrostalo,laajasalo,helsinki,840.0,sell
149000.0,25.5,1.0,False,False,kerrostalo,kivistö,vantaa,1700.0,sell
413200.0,91.0,4.0,False,True,rivitalo,painiitty,espoo,2660.0,sell
373400.0,79.5,3.0,False,True,rivitalo,painiitty,espoo,2660.0,sell
413200.0,91.0,4.0,False,True,rivitalo,painiitty,espoo,2660.0,sell
373400.0,79.5,3.0,False,True,rivitalo,painiitty,espoo,2660.0,sell
373400.0,79.5,3.0,False,True,rivitalo,painiitty,espoo,2660.0,sell
392700.0,90.5,4.0,False,True,rivitalo,painiitty,espoo,2660.0,sell
413200.0,91.0,4.0,False,True,rivitalo,painiitty,espoo,2660.0,sell
391800.0,90.0,4.0,False,True,rivitalo,painiitty,espoo,2660.0,sell
393000.0,80.0,3.0,False,True,rivitalo,painiitty,espoo,2660.0,sell
393000.0,80.0,3.0,False,True,rivitalo,painiitty,espoo,2660.0,sell
392700.0,90.5,4.0,False,True,rivitalo,painiitty,espoo,2660.0,sell
392700.0,90.5,4.0,False,True,rivitalo,painiitty,espoo,2660.0,sell
393000.0,80.0,3.0,False,True,rivitalo,painiitty,espoo,2660.0,sell
5390000.0,511.5,7.0,True,True,omakotitalo,kulosaari,helsinki,570.0,sell
1850000.0,434.0,10.0,False,True,omakotitalo,miilukorpi,espoo,80510.0,sell
252600.0,69.5,3.0,False,False,kerrostalo,henttaa,espoo,2250.0,sell
589000.0,204.0,8.0,False,True,paritalo,mankkaa,espoo,2180.0,sell
258000.0,75.0,3.0,True,False,kerrostalo,leppävaara,espoo,20100.0,sell
849000.0,156.0,5.0,False,True,rivitalo,oulunkylä,helsinki,1044.0,sell
133500.0,76.0,3.0,True,False,kerrostalo,koivukylä,vantaa,80140.0,sell
359000.0,52.5,2.0,True,False,kerrostalo,alppila,helsinki,510.0,sell
1350000.0,396.0,7.0,True,True,omakotitalo,haukilahti,espoo,2200.0,sell
235000.0,34.0,1.0,False,False,kerrostalo,kallio,helsinki,510.0,sell
239000.0,36.0,2.0,True,False,kerrostalo,etelä-haaga,helsinki,320.0,sell
849000.0,86.5,2.0,False,True,kerrostalo,kallio,helsinki,530.0,sell
425000.0,119.5,6.0,False,True,rivitalo,vuosaari,helsinki,990.0,sell
789000.0,162.0,4.0,False,False,omakotitalo,nuuksio,espoo,2860.0,sell
139000.0,22.5,1.0,False,False,kerrostalo,kivistö,vantaa,1700.0,sell
495000.0,139.0,4.0,False,True,paritalo,mankkaa,espoo,19700.0,sell
197000.0,37.5,2.0,True,False,kerrostalo,espoon keskus,espoo,2770.0,sell
175000.0,76.5,3.0,True,False,kerrostalo,piispankylä,vantaa,1770.0,sell
1280000.0,129.0,4.0,False,True,kerrostalo,kamppi,helsinki,100.0,sell
196000.0,90.0,4.0,True,False,kerrostalo,pihlajamäki,helsinki,710.0,sell
201000.0,35.5,1.0,False,False,kerrostalo,pitäjänmäki,helsinki,370.0,sell
185000.0,84.0,4.0,True,False,kerrostalo,kontula,helsinki,940.0,sell
870000.0,165.5,3.0,True,True,omakotitalo,nöykkiö,espoo,2330.0,sell
34866.0,67.5,3.0,False,False,kerrostalo,asola,vantaa,1400.0,sell
356800.0,70.5,3.0,False,True,kerrostalo,pitäjänmäki,helsinki,370.0,sell
23894.0,75.5,3.0,False,True,kerrostalo,kivikko,helsinki,940.0,sell
196500.0,28.5,1.0,False,False,kerrostalo,tikkurila,vantaa,1350.0,sell
12176.0,63.0,2.0,False,False,kerrostalo,mellunkylä,helsinki,970.0,sell
930000.0,132.0,4.0,True,True,kerrostalo,kruununhaka,helsinki,170.0,sell
204000.0,54.0,2.0,False,True,kerrostalo,konala,helsinki,390.0,sell
399000.0,80.5,4.0,True,False,kerrostalo,tikkurila,vantaa,750.0,sell
175000.0,93.0,4.0,False,False,kerrostalo,havukoski,vantaa,1360.0,sell
248000.0,99.0,4.0,False,True,omakotitalo,ilola,vantaa,2350.0,sell
312000.0,49.5,2.0,True,True,kerrostalo,matinkylä,espoo,2230.0,sell
207000.0,41.0,2.0,False,False,kerrostalo,kivistö,vantaa,1700.0,sell
239000.0,45.5,2.0,False,False,kerrostalo,pitäjänmäki,helsinki,370.0,sell
204000.0,38.5,2.0,True,False,kerrostalo,kivistö,vantaa,1700.0,sell
179000.0,76.0,4.0,False,False,kerrostalo,vuosaari,helsinki,960.0,sell
17565.0,46.0,2.0,False,True,kerrostalo,kilo,espoo,2610.0,sell
525000.0,100.0,4.0,True,True,omakotitalo,ylästö,vantaa,1690.0,sell
409000.0,78.5,3.0,True,True,kerrostalo,matinkylä,espoo,95400.0,sell
935000.0,123.0,4.0,False,False,kerrostalo,etu-töölö  töölö,helsinki,100.0,sell
588000.0,50.0,2.0,True,True,kerrostalo,lauttasaari vattuniemi,helsinki,210.0,sell
1992375.0,173.5,4.0,True,True,kerrostalo,tapiola,espoo,2100.0,sell
395000.0,151.0,4.0,True,True,omakotitalo,lapinkylä,vantaa,40320.0,sell
157000.0,33.0,1.0,False,False,kerrostalo,leppävaara,espoo,32200.0,sell
200000.0,76.5,3.0,False,False,kerrostalo,kivenlahti,espoo,2320.0,sell
399000.0,114.5,5.0,True,True,paritalo,tapanila,helsinki,750.0,sell
245000.0,81.0,3.0,False,True,paritalo,maununneva,helsinki,430.0,sell
288000.0,50.0,2.0,True,False,kerrostalo,toukola,helsinki,560.0,sell
869000.0,174.0,5.0,False,False,omakotitalo,jollas,helsinki,850.0,sell
469000.0,68.0,3.0,False,True,kerrostalo,haaga,helsinki,16100.0,sell
189000.0,22.0,2.0,False,False,luhtitalo,tikkurila,vantaa,33820.0,sell
349000.0,64.0,3.0,True,False,kerrostalo,tapiola,espoo,2100.0,sell
469000.0,103.0,5.0,False,True,rivitalo,lippajärvi,espoo,2720.0,sell
349600.0,70.5,3.0,False,True,kerrostalo,pitäjänmäki,helsinki,370.0,sell
138000.0,80.0,3.0,False,False,kerrostalo,suurmetsä,helsinki,85100.0,sell
394900.0,80.5,4.0,False,True,kerrostalo,pitäjänmäki,helsinki,370.0,sell
260300.0,49.5,2.0,False,False,kerrostalo,pitäjänmäki,helsinki,370.0,sell
569000.0,73.5,3.0,True,False,kerrostalo,kamppi,helsinki,100.0,sell
29556.0,49.0,2.0,False,True,kerrostalo,kivistö,vantaa,1700.0,sell
860000.0,92.0,4.0,True,False,kerrostalo,kamppi,helsinki,20200.0,sell
25694.0,86.0,4.0,False,True,kerrostalo,kivenlahti,espoo,2320.0,sell
384500.0,65.5,3.0,False,True,kerrostalo,tikkurila,vantaa,1350.0,sell
375000.0,176.0,5.0,False,True,paritalo,päiväkumpu,vantaa,1420.0,sell
252800.0,66.5,3.0,True,True,kerrostalo,koivukylä,vantaa,1360.0,sell
289000.0,53.5,2.0,True,True,kerrostalo,matinkylä,espoo,2230.0,sell
335000.0,117.0,4.0,True,True,kerrostalo,olari,espoo,2210.0,sell
798000.0,175.0,5.0,False,True,paritalo,lippajärvi,espoo,2940.0,sell
309000.0,47.0,1.0,False,False,kerrostalo,kallio,helsinki,530.0,sell
289800.0,46.5,2.0,False,True,kerrostalo,tikkurila,vantaa,1350.0,sell
283900.0,46.5,2.0,False,True,kerrostalo,tikkurila,vantaa,1350.0,sell
289500.0,46.5,2.0,False,True,kerrostalo,tikkurila,vantaa,1350.0,sell
283500.0,46.5,2.0,False,True,kerrostalo,tikkurila,vantaa,1350.0,sell
273900.0,46.5,2.0,False,True,kerrostalo,tikkurila,vantaa,1350.0,sell
143646.0,23.5,1.0,False,False,kerrostalo,saunalahti,espoo,2390.0,sell
1325000.0,281.5,5.0,False,True,erillistalo,iirislahti,espoo,2200.0,sell
369000.0,51.5,2.0,False,False,kerrostalo,lauttasaari,helsinki,37800.0,sell
277800.0,46.5,2.0,False,True,kerrostalo,tikkurila,vantaa,1350.0,sell
