Year,m,d,Time,Time zone,Air Quality Index (index),Carbon monoxide (ug/m3),Nitrogen dioxide (ug/m3),Nitrogen monoxide (ug/m3),Ozone (ug/m3),Particulate matter < 10 µm (ug/m3),Particulate matter < 2.5 µm (ug/m3),musta hiili PM2.5 (ug/m3),Sulphur dioxide (ug/m3),Odorous sulphur compounds (ugS/m3)
2021,7,14,05:00,UTC,3,,41.8,13.6,,67.4,17.1,1,,
2021,7,14,06:00,UTC,3,,32.4,5.1,,60.8,15.4,0.7,,
2021,7,14,07:00,UTC,3,,35.9,7.1,,53.4,14.6,0.9,,
2021,7,14,08:00,UTC,2,,24.9,3.9,,34.4,13.2,0.4,,
2021,7,14,09:00,UTC,2,,17.8,2.5,,31.3,11.8,,,
2021,7,14,10:00,UTC,3,,22.9,4.5,,52.2,12.8,0.8,,
2021,7,14,11:00,UTC,2,,18.8,2.6,,34.7,11.3,0.5,,
2021,7,14,12:00,UTC,2,,15.8,2.5,,34.1,11,0.4,,
2021,7,14,13:00,UTC,1,,10.7,1.2,,19.3,9.3,0.4,,
2021,7,14,14:00,UTC,2,,8.9,1.4,,46.1,14.3,0.4,,
2021,7,14,15:00,UTC,2,,13.6,1.1,,23.8,11,0.3,,
2021,7,14,16:00,UTC,2,,10.1,0.4,,19.9,10.3,0.4,,
2021,7,14,17:00,UTC,2,,18.2,0.6,,19.3,10.3,0.5,,
2021,7,14,18:00,UTC,2,,27.5,1.6,,23.8,10.5,0.3,,
2021,7,14,19:00,UTC,2,,62,3.7,,21.9,10.2,0.6,,
2021,7,14,20:00,UTC,2,,53.4,2.5,,21.9,10.6,0.8,,
2021,7,14,21:00,UTC,2,,26.5,1.4,,26.1,11.4,0.5,,
2021,7,14,22:00,UTC,2,,36.7,4.9,,42.2,14.6,0.8,,
2021,7,14,23:00,UTC,2,,44.7,4.8,,36.1,13.9,0.7,,
2021,7,15,00:00,UTC,2,,45.5,11.4,,49.4,15.3,1,,
2021,7,15,01:00,UTC,2,,39.9,3.5,,38.1,15.3,0.9,,
2021,7,15,02:00,UTC,2,,29.8,2.2,,27.1,13.5,0.5,,
2021,7,15,03:00,UTC,2,,34.6,6.2,,35.2,14.8,0.8,,
2021,7,15,04:00,UTC,3,,44.9,14.7,,54.6,17.8,1.2,,
2021,7,15,05:00,UTC,4,,26.4,4.8,,108.6,19.9,1,,
2021,7,15,06:00,UTC,3,,25.7,3.1,,68.7,17.3,0.9,,
2021,7,15,07:00,UTC,2,,27.1,2.5,,43.8,16.1,0.7,,
2021,7,15,08:00,UTC,3,,29.5,2.6,,63.1,19.1,0.6,,
2021,7,15,09:00,UTC,2,,21.2,1.8,,49.4,19.6,0.6,,
2021,7,15,10:00,UTC,2,,17.3,1.7,,48.6,19.7,0.5,,
2021,7,15,11:00,UTC,2,,23.7,3.8,,47.5,18.4,0.6,,
2021,7,15,12:00,UTC,2,,16.1,2.8,,44.7,18.9,0.5,,
2021,7,15,13:00,UTC,2,,25.9,5,,36.5,17.7,0.7,,
2021,7,15,14:00,UTC,2,,21.6,4.6,,36.8,17.8,0.5,,
2021,7,15,15:00,UTC,2,,16.9,2.6,,31.9,16.5,0.5,,
2021,7,15,16:00,UTC,2,,16.6,1.8,,30.4,15.5,0.4,,
2021,7,15,17:00,UTC,2,,15.4,1.2,,28.4,14.4,0.4,,
2021,7,15,18:00,UTC,2,,10.6,0.5,,22.6,13,0.3,,
2021,7,15,19:00,UTC,2,,14.1,0.4,,24.4,14.1,0.4,,
2021,7,15,20:00,UTC,2,,12.3,0.4,,26.3,14.3,0.3,,
2021,7,15,21:00,UTC,2,,8.8,0.1,,24,14.2,0.3,,
2021,7,15,22:00,UTC,2,,8.5,0.6,,25.4,14.4,0.3,,
2021,7,15,23:00,UTC,2,,11.2,1.1,,27,14.9,0.4,,
2021,7,16,00:00,UTC,2,,8.2,1.6,,28.4,15.3,0.3,,
2021,7,16,01:00,UTC,2,,4.7,0.4,,25.2,14.7,0.3,,
2021,7,16,02:00,UTC,2,,5.9,0.6,,33.6,16.1,0.3,,
2021,7,16,03:00,UTC,2,,12.4,3.3,,28.5,16.2,0.7,,
2021,7,16,04:00,UTC,2,,19.6,4.1,,40.1,18.7,1.1,,
2021,7,16,05:00,UTC,3,,24,5.8,,50.7,19.7,1,,
2021,7,16,06:00,UTC,3,,29.1,10.7,,66.2,21.1,1.4,,
2021,7,16,07:00,UTC,3,,30.2,14.2,,63.6,20.2,1,,
2021,7,16,08:00,UTC,2,,26.5,10,,46.7,16.9,1,,
2021,7,16,09:00,UTC,2,,25.9,9.3,,39.6,14.4,0.7,,
2021,7,16,10:00,UTC,2,,36.9,21.3,,40.5,13.2,1.1,,
2021,7,16,11:00,UTC,2,,31.5,15.2,,36.3,11.1,0.8,,
2021,7,16,12:00,UTC,2,,29.4,16.5,,30.7,8.6,0.5,,
2021,7,16,13:00,UTC,2,,37.7,17.7,,30.3,8.2,0.7,,
2021,7,16,14:00,UTC,2,,21.9,9.4,,30.8,7.9,0.4,,
2021,7,16,15:00,UTC,2,,25.2,10.2,,25.1,7.1,0.3,,
2021,7,16,16:00,UTC,2,,26,14.5,,23,6.3,0.4,,
2021,7,16,17:00,UTC,1,,12.3,4.2,,17.5,5.6,0.2,,
2021,7,16,18:00,UTC,1,,16.8,7.9,,18.6,5.4,0.3,,
2021,7,16,19:00,UTC,1,,16.2,7.5,,17.1,4.9,0.5,,
2021,7,16,20:00,UTC,2,,19.5,6.7,,21.6,5.1,0.3,,
2021,7,16,21:00,UTC,2,,22.6,11.5,,23.3,6,0.4,,
2021,7,16,22:00,UTC,2,,29.6,21.8,,26.4,7.4,0.5,,
2021,7,16,23:00,UTC,2,,14.4,8.1,,27.2,8.4,0.3,,
2021,7,17,00:00,UTC,2,,15.5,12.7,,23.8,8.4,0.4,,
2021,7,17,01:00,UTC,2,,12.4,7.5,,40.5,10.6,0.4,,
2021,7,17,02:00,UTC,2,,7,1.3,,23.3,8.2,0.2,,
2021,7,17,03:00,UTC,2,,8.3,3.7,,24.4,8.2,0.3,,
2021,7,17,04:00,UTC,2,,11.3,3.7,,40.6,12,0.3,,
2021,7,17,05:00,UTC,3,,9.5,7.4,,90.9,18.7,0.2,,
2021,7,17,06:00,UTC,4,,9.2,3.1,,102.9,17.4,0.3,,
2021,7,17,07:00,UTC,3,,8,2.3,,57.1,11.7,0.2,,
2021,7,17,08:00,UTC,3,,11.2,3.9,,60.6,13,0.3,,
2021,7,17,09:00,UTC,2,,11.7,4.4,,40.3,9.5,0.2,,
2021,7,17,10:00,UTC,2,,6.6,0.8,,26,8.1,0.2,,
2021,7,17,11:00,UTC,1,,5.2,0.6,,19,6.8,0.2,,
2021,7,17,12:00,UTC,1,,8.6,1.4,,17,6.2,0.2,,
2021,7,17,13:00,UTC,1,,13.6,6,,14.1,5.1,0.2,,
2021,7,17,14:00,UTC,1,,32.3,11,,18.7,6.9,0.6,,
2021,7,17,15:00,UTC,1,,7.8,1,,14.6,5.4,0.2,,
2021,7,17,16:00,UTC,1,,6,0.8,,13.8,5.3,0.1,,
2021,7,17,17:00,UTC,1,,9.1,1.2,,19,6.1,0.2,,
2021,7,17,18:00,UTC,2,,8.2,0.6,,20.1,7,0.2,,
2021,7,17,19:00,UTC,2,,8.3,0.6,,20.4,8.4,0.2,,
2021,7,17,20:00,UTC,1,,10.8,0.7,,17.3,8.3,0.2,,
2021,7,17,21:00,UTC,1,,8.9,1.3,,17.9,9.6,0.2,,
2021,7,17,22:00,UTC,1,,13.5,2.4,,19.4,9.7,0.3,,
2021,7,17,23:00,UTC,2,,14.5,3.5,,22.9,9.9,0.4,,
2021,7,18,00:00,UTC,1,,9.7,1.6,,18.7,9,0.2,,
2021,7,18,01:00,UTC,1,,7,0.5,,15.4,8.2,0.1,,
2021,7,18,02:00,UTC,1,,5.4,0.3,,14.1,8.4,0.1,,
2021,7,18,03:00,UTC,1,,7.8,4.1,,19,8.5,0.3,,
2021,7,18,04:00,UTC,1,,4.8,0.3,,11.9,7.7,0.1,,
2021,7,18,05:00,UTC,1,,11.1,1.5,,16.2,8.5,0.4,,
2021,7,18,06:00,UTC,2,,7.6,0.7,,23.5,8.7,0.3,,
2021,7,18,07:00,UTC,2,,3.3,0.3,,25.3,9.9,0.1,,
2021,7,18,08:00,UTC,2,,3.2,0.3,,25.7,10.7,0.1,,
2021,7,18,09:00,UTC,2,,2.9,0.6,,28.5,11.8,0.1,,
2021,7,18,10:00,UTC,2,,5.2,0.7,,30,13.5,0.2,,
2021,7,18,11:00,UTC,2,,5,1,,39,18.3,0.3,,
2021,7,18,12:00,UTC,2,,5.5,1,,44.9,19.2,0.3,,
2021,7,18,13:00,UTC,2,,4.9,0.9,,33.1,18.4,0.3,,
2021,7,18,14:00,UTC,2,,9,3.4,,33.8,15.6,0.3,,
2021,7,18,15:00,UTC,2,,7.2,3.2,,24,8.1,0.2,,
2021,7,18,16:00,UTC,1,,8.4,3.5,,17.8,4.9,0.2,,
2021,7,18,17:00,UTC,1,,10.5,3.5,,16.7,4,0.2,,
2021,7,18,18:00,UTC,1,,7.4,2.5,,13.8,3.6,0.1,,
2021,7,18,19:00,UTC,1,,6.8,2.4,,17.1,3.7,0.2,,
2021,7,18,20:00,UTC,1,,6.6,2.1,,13.2,3.1,0.1,,
2021,7,18,21:00,UTC,1,,5,1.6,,10.9,2.7,0.1,,
2021,7,18,22:00,UTC,1,,4.6,1.9,,8.9,2.4,0.1,,
2021,7,18,23:00,UTC,1,,4.7,2.3,,8.4,2.3,0.1,,
2021,7,19,00:00,UTC,1,,3.2,1.4,,8.4,2.1,0.1,,
2021,7,19,01:00,UTC,1,,2.1,0.7,,8.1,1.8,0,,
2021,7,19,02:00,UTC,1,,1.7,0.1,,8.2,1.9,0,,
2021,7,19,03:00,UTC,1,,4.4,1.9,,10.8,2.4,0.3,,
2021,7,19,04:00,UTC,1,,9.2,4.5,,11.3,2.5,0.2,,
2021,7,19,05:00,UTC,1,,12.8,11.4,,17.1,3.2,0.5,,
2021,7,19,06:00,UTC,1,,11.3,7.6,,20,3.5,0.4,,
2021,7,19,07:00,UTC,1,,8.5,4.2,,19.9,3.9,0.2,,
2021,7,19,08:00,UTC,1,,11.9,8,,19.3,2.9,0.2,,
2021,7,19,09:00,UTC,1,,9,5.7,,13.4,2.4,0.1,,
2021,7,19,10:00,UTC,1,,9.2,6.4,,14.6,2.5,0.2,,
2021,7,19,11:00,UTC,1,,8.2,4.2,,11.9,2.2,0.2,,
2021,7,19,12:00,UTC,1,,10.1,5.7,,12.9,2.5,0.2,,
2021,7,19,13:00,UTC,1,,9.3,4,,13.5,2.5,0.2,,
2021,7,19,14:00,UTC,1,,10.4,5.9,,13.5,2.6,0.2,,
2021,7,19,15:00,UTC,1,,8.9,4.4,,11.4,2.6,0.2,,
2021,7,19,16:00,UTC,1,,8.7,4.8,,13,2.8,0.2,,
2021,7,19,17:00,UTC,1,,7.1,2.7,,12.5,2.6,0.1,,
2021,7,19,18:00,UTC,1,,7,2.9,,13.1,2.9,0.2,,
2021,7,19,19:00,UTC,1,,6.6,2.7,,15,3.8,0.2,,
2021,7,19,20:00,UTC,1,,4.9,1.3,,10.8,3.1,0.2,,
2021,7,19,21:00,UTC,1,,4,1.1,,8.6,2.9,0.1,,
2021,7,19,22:00,UTC,1,,3.7,1.1,,8.3,2.9,0.1,,
2021,7,19,23:00,UTC,1,,3.4,0.6,,6.4,2.8,0.1,,
2021,7,20,00:00,UTC,1,,2.9,1.1,,7.5,3,0.1,,
2021,7,20,01:00,UTC,1,,2.1,0,,7.9,3,0.1,,
2021,7,20,02:00,UTC,1,,2.3,0.2,,6.4,3,0.1,,
2021,7,20,03:00,UTC,1,,5.6,1.2,,18.6,4.7,0.1,,
2021,7,20,04:00,UTC,2,,9.3,3.8,,34.1,7,0.2,,
2021,7,20,05:00,UTC,2,,10.6,3.7,,23.3,5.8,0.1,,
2021,7,20,06:00,UTC,1,,10.1,3.1,,14.2,4.8,0.2,,
2021,7,20,07:00,UTC,1,,9.4,2.9,,13.9,4.4,0.1,,
2021,7,20,08:00,UTC,2,,10.7,3.8,,21.2,4.9,0.2,,
2021,7,20,09:00,UTC,1,,11.6,3.5,,17.4,4.5,0.2,,
2021,7,20,10:00,UTC,2,,18.5,6.1,,26.7,6,0.3,,
2021,7,20,11:00,UTC,2,,17.9,5.7,,30.4,6.5,0.2,,
2021,7,20,12:00,UTC,2,,14.7,4.9,,30.3,5.7,0.2,,
2021,7,20,13:00,UTC,2,,8.1,2.2,,24.8,5.1,0.2,,
2021,7,20,14:00,UTC,1,,10.6,2.5,,11.7,3.9,0.2,,
2021,7,20,15:00,UTC,1,,11.3,3.1,,7.6,3.4,0.3,,
2021,7,20,16:00,UTC,1,,11.3,3.9,,13.5,4.1,0.3,,
2021,7,20,17:00,UTC,1,,7.9,2.9,,12.3,4,0.2,,
2021,7,20,18:00,UTC,1,,8.7,5.3,,11.8,4.1,0.2,,
2021,7,20,19:00,UTC,1,,8.3,3.6,,13.3,4.1,0.2,,
2021,7,20,20:00,UTC,1,,7.3,2,,11.4,3.4,0.1,,
2021,7,20,21:00,UTC,1,,5.7,1.3,,9,2.8,0.1,,
2021,7,20,22:00,UTC,1,,6.6,3.5,,6.9,2.2,0.1,,
2021,7,20,23:00,UTC,1,,6.1,4.2,,6.7,1.9,0.2,,
2021,7,21,00:00,UTC,1,,4.7,2.8,,5,1.6,0.2,,
2021,7,21,01:00,UTC,1,,2.1,0.3,,5.8,1.6,0,,
2021,7,21,02:00,UTC,1,,4.3,1.9,,6.6,1.8,0.1,,
2021,7,21,03:00,UTC,1,,4.8,2.1,,7.6,2,0.1,,
2021,7,21,04:00,UTC,1,,14.3,10.5,,17.1,3.4,0.5,,
2021,7,21,05:00,UTC,2,,18,14.5,,31.3,5.5,0.5,,
2021,7,21,06:00,UTC,2,,18.8,13.9,,27.9,5,0.4,,
2021,7,21,07:00,UTC,2,,18.8,17.6,,23.5,4.1,0.4,,
2021,7,21,08:00,UTC,1,,10.8,5.3,,14,3.4,0.2,,
2021,7,21,09:00,UTC,1,,10.6,6.1,,10.6,2,0.1,,
2021,7,21,10:00,UTC,1,,13.6,8.4,,10.8,1.8,0.2,,
2021,7,21,11:00,UTC,1,,12.2,9,,13.7,2.6,0.2,,
2021,7,21,12:00,UTC,1,,15.1,12,,14.9,2.6,0.3,,
2021,7,21,13:00,UTC,1,,11.1,8.4,,9.1,1.7,0.2,,
2021,7,21,14:00,UTC,1,,9.8,5.6,,9.3,1.8,0.2,,
2021,7,21,15:00,UTC,1,,7.3,3.3,,10,2,0.2,,
2021,7,21,16:00,UTC,1,,6.4,2.5,,12.1,2.4,0.1,,
2021,7,21,17:00,UTC,1,,6.8,2.8,,12,2,0.1,,
2021,7,21,18:00,UTC,1,,7.7,4.5,,12.9,2.3,0.2,,
2021,7,21,19:00,UTC,1,,5.6,1.7,,9.8,1.8,0.1,,
2021,7,21,20:00,UTC,1,,5.6,2.3,,8.6,1.8,0.1,,
2021,7,21,21:00,UTC,1,,4.6,1.4,,6.9,1.5,0.1,,
2021,7,21,22:00,UTC,1,,6.3,2.8,,6.6,1.6,0.1,,
2021,7,21,23:00,UTC,1,,6.5,3.1,,5.4,1.4,0.1,,
2021,7,22,00:00,UTC,1,,3,1,,5.1,1.3,0.1,,
2021,7,22,01:00,UTC,1,,2.7,0.8,,5.4,1.2,0,,
2021,7,22,02:00,UTC,1,,8.5,4.1,,18.8,3,0.1,,
2021,7,22,03:00,UTC,1,,7.7,1.4,,12.9,2.5,0.1,,
2021,7,22,04:00,UTC,1,,10.8,3.1,,5.4,1.4,0.2,,
2021,7,22,05:00,UTC,1,,12.5,4,,9.8,2.1,0.3,,
2021,7,22,06:00,UTC,1,,11.9,4.5,,11.1,2.3,0.2,,
2021,7,22,07:00,UTC,1,,10.7,3.9,,12.2,3.1,0.2,,
2021,7,22,08:00,UTC,1,,10.7,4,,,,,,
2021,7,22,09:00,UTC,1,,8.7,3.1,,,,,,
2021,7,22,10:00,UTC,1,,11.3,4,,,,,,
2021,7,22,11:00,UTC,1,,10.5,5.6,,14.5,2.9,0.2,,
2021,7,22,12:00,UTC,1,,9.7,3.4,,16.4,3.5,0.2,,
2021,7,22,13:00,UTC,1,,10,3.7,,16.6,4,0.2,,
2021,7,22,14:00,UTC,1,,8.6,2.8,,19,4.5,0.2,,
2021,7,22,15:00,UTC,2,,7.4,2.1,,23.6,5.1,0.2,,
2021,7,22,16:00,UTC,1,,8,3.5,,18.4,5.1,0.2,,
2021,7,22,17:00,UTC,2,,7.4,3.1,,20.9,6.3,0.3,,
2021,7,22,18:00,UTC,2,,7.8,3.9,,21.9,6.4,0.2,,
2021,7,22,19:00,UTC,1,,6.5,2.9,,13.9,5.7,0.2,,
2021,7,22,20:00,UTC,1,,6.3,2.3,,13.3,5.7,0.2,,
2021,7,22,21:00,UTC,1,,6.4,1.8,,12.4,5.7,0.2,,
2021,7,22,22:00,UTC,1,,9.4,6.2,,11.5,5.6,0.3,,
2021,7,22,23:00,UTC,1,,7.5,2.2,,12.8,5.5,0.1,,
2021,7,23,00:00,UTC,1,,5.4,1.6,,12.6,5.1,0.1,,
2021,7,23,01:00,UTC,1,,3.2,0.4,,9.6,5,0.1,,
2021,7,23,02:00,UTC,1,,2.8,0.3,,9.9,5,0.1,,
2021,7,23,03:00,UTC,1,,9.4,4,,17.3,6.1,0.2,,
2021,7,23,04:00,UTC,2,,12.3,7.7,,25,7.1,0.4,,
2021,7,23,05:00,UTC,2,,23.6,13.9,,27.6,7.7,0.6,,
2021,7,23,06:00,UTC,2,,17.8,14.9,,38.9,8,0.5,,
2021,7,23,07:00,UTC,2,,15.8,13.8,,33.4,6.4,0.5,,
2021,7,23,08:00,UTC,1,,16.9,11.5,,19.8,4,0.4,,
2021,7,23,09:00,UTC,1,,13.6,9.3,,15.5,3.2,0.3,,
2021,7,23,10:00,UTC,1,,15.3,11.2,,17.7,3.8,0.3,,
2021,7,23,11:00,UTC,1,,15.6,11.5,,17.8,3.4,0.3,,
2021,7,23,12:00,UTC,2,,17.4,12.1,,20.6,4.4,0.5,,
2021,7,23,13:00,UTC,1,,17.4,15.3,,17.1,3.2,0.4,,
2021,7,23,14:00,UTC,1,,11.2,5.7,,13,3,0.2,,
2021,7,23,15:00,UTC,1,,8.7,4.1,,10.8,2.8,0.2,,
2021,7,23,16:00,UTC,1,,10.9,5.5,,11.1,2.5,0.2,,
2021,7,23,17:00,UTC,1,,9.2,4.7,,8.5,2.2,0.2,,
2021,7,23,18:00,UTC,1,,10.9,4.2,,10.5,2.5,0.2,,
2021,7,23,19:00,UTC,1,,11.1,3.4,,12.4,2.7,0.2,,
2021,7,23,20:00,UTC,1,,10.8,5.3,,12.5,2.7,0.3,,
2021,7,23,21:00,UTC,1,,17,11.6,,17.1,3.6,0.4,,
2021,7,23,22:00,UTC,1,,17.9,10.9,,19.7,4.3,0.4,,
2021,7,23,23:00,UTC,2,,18,10.9,,20.4,4.2,0.3,,
2021,7,24,00:00,UTC,2,,18.2,13.2,,20.3,4,1.7,,
2021,7,24,01:00,UTC,1,,12.7,4.8,,19.2,3.6,0.3,,
2021,7,24,02:00,UTC,1,,8.7,2.1,,9.5,2.4,0.3,,
2021,7,24,03:00,UTC,1,,7.3,1.3,,15.7,3,0.2,,
2021,7,24,04:00,UTC,2,,11.9,4.5,,22.5,3.9,0.3,,
2021,7,24,05:00,UTC,3,,16.3,10.9,,51.4,7.9,0.4,,
2021,7,24,06:00,UTC,2,,11.8,4.1,,36.8,5.7,0.2,,
2021,7,24,07:00,UTC,2,,6.8,1.8,,34.1,5.1,0.2,,
2021,7,24,08:00,UTC,1,,8.2,1.8,,19.4,3.7,0.2,,
2021,7,24,09:00,UTC,1,,4.9,1.8,,10.5,2.4,0.1,,
2021,7,24,10:00,UTC,1,,7.4,1.3,,9.7,2.4,0.1,,
2021,7,24,11:00,UTC,1,,12.6,4.2,,15.2,3.1,0.2,,
2021,7,24,12:00,UTC,1,,9.6,2.7,,15.7,3.3,0.2,,
2021,7,24,13:00,UTC,1,,13.6,3.6,,15,3.1,0.2,,
2021,7,24,14:00,UTC,1,,13.4,3.2,,15.1,3.2,0.2,,
2021,7,24,15:00,UTC,1,,7.7,2.5,,16.2,3,0.2,,
2021,7,24,16:00,UTC,1,,7.8,2.1,,14.8,2.8,0.2,,
2021,7,24,17:00,UTC,1,,6.5,1.2,,12,3,0.2,,
2021,7,24,18:00,UTC,1,,7.9,1.4,,13.6,3.6,0.2,,
2021,7,24,19:00,UTC,1,,9.7,2.5,,15,3.8,0.3,,
2021,7,24,20:00,UTC,1,,6.9,0.4,,6.7,2.7,0.2,,
2021,7,24,21:00,UTC,1,,5.5,0.5,,6.6,2.9,0.2,,
2021,7,24,22:00,UTC,1,,8.3,0.5,,7.6,3.8,0.2,,
2021,7,24,23:00,UTC,1,,9.5,2.3,,11.3,4.7,0.2,,
2021,7,25,00:00,UTC,2,,12.9,5.5,,21.3,6.3,0.3,,
2021,7,25,01:00,UTC,1,,7.5,2.4,,15.8,5.3,0.3,,
2021,7,25,02:00,UTC,1,,6.6,1.4,,15.7,6.3,0.2,,
2021,7,25,03:00,UTC,1,,5.3,0.7,,17.2,6.7,0.2,,
2021,7,25,04:00,UTC,3,,6,5.4,,63.3,11.5,0.3,,
2021,7,25,05:00,UTC,2,,9.9,5.2,,44.3,10,0.3,,
2021,7,25,06:00,UTC,2,,4.7,1,,36.3,9.1,0.2,,
2021,7,25,07:00,UTC,1,,4,0.6,,18.8,7.1,0.2,,
2021,7,25,08:00,UTC,2,,4.6,0.9,,20.1,7.7,0.2,,
2021,7,25,09:00,UTC,2,,6,1.6,,27.3,9.6,0.2,,
2021,7,25,10:00,UTC,2,,6.7,1.9,,26.6,9.3,0.2,,
2021,7,25,11:00,UTC,2,,7.1,1.9,,34,10,0.2,,
2021,7,25,12:00,UTC,2,,10.7,3.6,,26.5,9.4,0.3,,
2021,7,25,13:00,UTC,2,,7.9,1.8,,24.3,9.1,0.2,,
2021,7,25,14:00,UTC,2,,10.4,2.7,,25.4,9.3,0.2,,
2021,7,25,15:00,UTC,2,,9.7,2.1,,22.4,9.4,0.2,,
2021,7,25,16:00,UTC,2,,11.7,2.1,,24.2,9.9,0.3,,
2021,7,25,17:00,UTC,2,,9.5,1.3,,22.8,9.7,0.3,,
2021,7,25,18:00,UTC,1,,7.8,0.7,,18.7,9.5,0.3,,
2021,7,25,19:00,UTC,1,,10,0.4,,19.5,8.8,0.3,,
2021,7,25,20:00,UTC,1,,10.4,0.3,,18.4,8.6,0.3,,
2021,7,25,21:00,UTC,1,,6.5,0.1,,15.5,8.4,0.2,,
2021,7,25,22:00,UTC,1,,7.8,0.4,,15.4,8.5,0.3,,
2021,7,25,23:00,UTC,1,,10.5,0.6,,16.3,8.4,0.2,,
2021,7,26,00:00,UTC,1,,6.3,0.6,,13.9,7.4,0.2,,
2021,7,26,01:00,UTC,1,,5.8,0.3,,12,6.7,0.2,,
2021,7,26,02:00,UTC,1,,5.6,0.2,,12.6,6.5,0.2,,
2021,7,26,03:00,UTC,1,,10.7,1.6,,16.8,7.1,0.2,,
2021,7,26,04:00,UTC,2,,27.7,10.8,,32.6,10.4,0.9,,
2021,7,26,05:00,UTC,3,,34.4,14.7,,52.2,13.5,0.8,,
2021,7,26,06:00,UTC,3,,33.6,12,,52.6,13.7,0.9,,
2021,7,26,07:00,UTC,3,,31,8.1,,52.2,15.4,0.9,,
2021,7,26,08:00,UTC,2,,31.2,5.8,,44.4,13.1,0.9,,
2021,7,26,09:00,UTC,2,,20.8,2.6,,35.2,11.4,0.6,,
2021,7,26,10:00,UTC,4,,23.3,5.1,,114,20.2,0.6,,
2021,7,26,11:00,UTC,3,,37.1,11.1,,55.5,13.7,0.9,,
2021,7,26,12:00,UTC,2,,27.5,7.7,,35.5,10.5,0.6,,
2021,7,26,13:00,UTC,2,,16,2.5,,29.4,10.4,0.4,,
2021,7,26,14:00,UTC,1,,10.3,1.4,,18.4,6.7,0.2,,
2021,7,26,15:00,UTC,1,,11.9,1.8,,19.8,6.4,0.3,,
2021,7,26,16:00,UTC,1,,14.5,2,,19.1,6,0.3,,
2021,7,26,17:00,UTC,1,,14.7,1.6,,18,5.4,0.2,,
2021,7,26,18:00,UTC,2,,30,3.9,,32.6,8.5,0.6,,
2021,7,26,19:00,UTC,2,,43.1,6,,31.8,8.5,0.5,,
2021,7,26,20:00,UTC,2,,29.8,2.5,,23.2,7.1,0.6,,
2021,7,26,21:00,UTC,2,,29.5,1.5,,29.5,8.6,0.5,,
2021,7,26,22:00,UTC,2,,23.8,2.2,,24.3,8.1,0.5,,
2021,7,26,23:00,UTC,2,,22.7,1.1,,22.3,7.8,0.3,,
2021,7,27,00:00,UTC,1,,15.2,0.6,,18.8,7,0.3,,
2021,7,27,01:00,UTC,1,,14.2,0.9,,18.5,7.1,0.2,,
2021,7,27,02:00,UTC,1,,18.6,2.1,,15.6,7,0.3,,
2021,7,27,03:00,UTC,2,,24.3,5.2,,22.1,8.1,0.3,,
2021,7,27,04:00,UTC,3,,33.6,26.4,,51.5,14.3,0.8,,
2021,7,27,05:00,UTC,4,,32.9,11.4,,102.1,20.5,1,,
2021,7,27,06:00,UTC,4,,26.6,7.6,,170,29.9,0.7,,
2021,7,27,07:00,UTC,3,,29.3,8.5,,77.4,17.6,0.8,,
2021,7,27,08:00,UTC,3,,33,9.5,,96,21.7,0.9,,
2021,7,27,09:00,UTC,3,,32.6,8.6,,96.9,20.5,1,,
2021,7,27,10:00,UTC,4,,27.8,6.6,,129.6,22.5,0.8,,
2021,7,27,11:00,UTC,3,,35.6,11.4,,80.7,16.6,0.9,,
2021,7,27,12:00,UTC,3,,27.3,7.8,,50.6,13.2,0.8,,
2021,7,27,13:00,UTC,2,,27.7,12.2,,43.4,12.1,0.8,,
2021,7,27,14:00,UTC,2,,25.1,7.8,,40.6,11.4,0.6,,
2021,7,27,15:00,UTC,2,,19.5,5.7,,37.7,10.4,0.6,,
2021,7,27,16:00,UTC,2,,18.6,5.4,,37,11.5,0.5,,
2021,7,27,17:00,UTC,2,,14.7,3.4,,33.3,10.8,0.6,,
2021,7,27,18:00,UTC,2,,20.1,4.4,,34.4,11.4,0.7,,
2021,7,27,19:00,UTC,2,,8.3,0.7,,28.2,9.6,0.4,,
2021,7,27,20:00,UTC,2,,8.8,1.3,,25.3,8.6,0.4,,
2021,7,27,21:00,UTC,1,,5.5,0.6,,19.7,7.4,0.2,,
2021,7,27,22:00,UTC,1,,6.1,1,,19.9,7.4,0.2,,
2021,7,27,23:00,UTC,2,,6.1,0.4,,20.6,7.8,0.2,,
2021,7,28,00:00,UTC,2,,9.9,0.8,,20.4,8.2,0.3,,
2021,7,28,01:00,UTC,1,,7.4,0.2,,18.9,8.2,0.2,,
2021,7,28,02:00,UTC,2,,9.2,0.8,,34.7,11.8,0.3,,
2021,7,28,03:00,UTC,2,,13.5,1.8,,20.1,12.2,0.4,,
2021,7,28,04:00,UTC,2,,22.5,8.2,,25.3,15.8,0.5,,
2021,7,28,05:00,UTC,2,,37.7,72.3,,27.1,15.2,0.8,,
2021,7,28,06:00,UTC,2,,21.7,6.3,,36.8,16,0.6,,
2021,7,28,07:00,UTC,2,,21.6,3.9,,39.4,16.1,0.6,,
2021,7,28,08:00,UTC,2,,17.9,4,,32.4,14.7,0.6,,
2021,7,28,09:00,UTC,2,,23.5,5.5,,48,16.5,0.8,,
2021,7,28,10:00,UTC,2,,42.9,11.4,,41.8,17.1,0.9,,
2021,7,28,11:00,UTC,2,,35.4,13.1,,30.7,19.8,0.9,,
2021,7,28,12:00,UTC,2,,39.3,24.1,,34.9,19.2,1,,
